entry_time,exit_time,signal_type,strike,entry_price,exit_price,quantity,pnl,pnl_pct,exit_reason,max_profit_pct,max_loss_pct,duration_minutes,hit_breakeven,trailing_activated,date,symbol,day_of_week
2026-01-22 11:51:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,342.34,479.52,15,2037.67,40.07,time_exit,45.0,-7.27,214,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:05:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,365.97,479.52,15,1683.32,31.03,time_exit,35.64,-9.83,200,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:08:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,377.93,479.52,15,1503.89,26.88,time_exit,31.35,-12.68,197,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:18:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,386.24,479.52,15,1379.26,24.15,time_exit,28.52,-14.56,187,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:21:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,371.52,413.19,15,604.98,11.21,time_exit,16.62,-23.41,184,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:30:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,364.41,413.19,15,711.59,13.38,time_exit,18.89,-21.92,175,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:34:00+05:30,2026-01-22 12:56:00+05:30,BUY_CE,59200,395.65,296.44,15,-1508.12,-25.08,stoploss,3.53,-25.1,22,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:41:00+05:30,2026-01-22 14:27:00+05:30,BUY_PE,58900,259.01,194.06,15,-994.2,-25.07,stoploss,18.37,-26.47,106,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:45:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,366.92,413.19,15,674.05,12.61,time_exit,18.08,-22.45,160,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:54:00+05:30,2026-01-22 14:29:00+05:30,BUY_PE,58900,250.25,187.5,15,-961.25,-25.08,stoploss,22.52,-26.99,95,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 12:58:00+05:30,2026-01-22 14:01:00+05:30,BUY_PE,58900,275.33,206.29,15,-1055.57,-25.07,stoploss,11.36,-26.63,63,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 13:01:00+05:30,2026-01-22 13:35:00+05:30,BUY_PE,58800,264.51,198.19,15,-1014.9,-25.08,stoploss,0.85,-27.98,34,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 13:33:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,388.44,479.52,15,1346.23,23.45,time_exit,27.79,-6.66,112,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 13:50:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,354.85,413.19,15,854.98,16.44,time_exit,22.09,-12.75,95,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 13:53:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,375.63,413.19,15,543.42,10.0,time_exit,15.34,-17.58,92,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 14:13:00+05:30,2026-01-22 14:31:00+05:30,BUY_PE,58900,230.93,173.02,15,-888.59,-25.08,stoploss,3.93,-28.29,18,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 14:19:00+05:30,2026-01-22 14:30:00+05:30,BUY_PE,58900,234.18,175.46,15,-900.82,-25.07,stoploss,0.0,-25.87,11,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 14:27:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,354.35,413.19,15,862.49,16.6,time_exit,22.26,-12.63,58,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 14:30:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,374.72,413.19,15,556.93,10.26,time_exit,15.62,-17.38,55,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 14:33:00+05:30,2026-01-22 15:02:00+05:30,BUY_CE,59300,351.65,263.47,15,-1342.65,-25.08,stoploss,6.33,-25.49,29,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 14:36:00+05:30,2026-01-22 15:01:00+05:30,BUY_CE,59300,359.01,268.99,15,-1370.32,-25.08,stoploss,4.15,-25.27,25,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 14:51:00+05:30,2026-01-22 15:17:00+05:30,BUY_PE,59000,220.92,165.52,15,-850.94,-25.07,stoploss,8.7,-27.96,26,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 15:02:00+05:30,2026-01-22 15:15:00+05:30,BUY_PE,59000,234.78,175.91,15,-903.08,-25.08,stoploss,1.03,-25.42,13,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 15:09:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59300,309.21,355.54,15,675.03,14.99,time_exit,19.24,-0.36,16,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 15:14:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59300,328.93,355.54,15,379.23,8.09,time_exit,12.09,-1.27,11,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 11:11:00+05:30,2026-01-23 11:39:00+05:30,BUY_CE,59300,283.78,212.62,15,-1087.38,-25.08,stoploss,9.64,-27.3,28,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 11:18:00+05:30,2026-01-23 13:30:00+05:30,BUY_PE,59000,193.34,386.3,15,2874.35,99.8,target_4x,127.52,-11.19,132,True,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 11:21:00+05:30,2026-01-23 13:30:00+05:30,BUY_PE,59000,203.15,405.9,15,3021.2,99.8,target_4x,116.54,-15.48,129,True,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 11:35:00+05:30,2026-01-23 13:30:00+05:30,BUY_PE,59000,213.96,427.5,15,3183.04,99.8,target_4x,105.6,-19.75,115,True,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 11:38:00+05:30,2026-01-23 12:46:00+05:30,BUY_PE,58900,191.79,143.7,15,-741.38,-25.08,stoploss,35.93,-26.22,68,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 11:41:00+05:30,2026-01-23 12:42:00+05:30,BUY_PE,58900,214.76,160.91,15,-827.78,-25.08,stoploss,21.39,-27.62,61,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 11:49:00+05:30,2026-01-23 12:19:00+05:30,BUY_PE,58800,209.81,157.2,15,-809.15,-25.07,stoploss,5.05,-26.55,30,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 12:07:00+05:30,2026-01-23 12:19:00+05:30,BUY_PE,58800,212.66,159.34,15,-819.88,-25.08,stoploss,0.86,-27.54,12,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 12:18:00+05:30,2026-01-23 13:27:00+05:30,BUY_CE,59100,291.09,218.1,15,-1114.87,-25.07,stoploss,21.96,-29.82,69,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 12:43:00+05:30,2026-01-23 13:16:00+05:30,BUY_CE,59200,267.82,200.66,15,-1027.33,-25.08,stoploss,10.86,-28.65,33,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 12:46:00+05:30,2026-01-23 13:06:00+05:30,BUY_CE,59200,283.48,212.4,15,-1086.25,-25.07,stoploss,0.0,-25.82,20,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 12:59:00+05:30,2026-01-23 13:31:00+05:30,BUY_PE,58900,194.64,388.9,15,2893.83,99.8,target_4x,107.17,-4.44,32,True,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:06:00+05:30,2026-01-23 13:31:00+05:30,BUY_PE,58900,198.2,396.0,15,2947.02,99.8,target_4x,103.46,-6.15,25,True,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:09:00+05:30,2026-01-23 13:31:00+05:30,BUY_PE,58900,199.6,398.8,15,2968.0,99.8,target_4x,102.03,-6.81,22,True,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:17:00+05:30,2026-01-23 13:32:00+05:30,BUY_PE,58800,190.74,381.1,15,2835.39,99.8,target_4x,101.08,-5.34,15,True,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:20:00+05:30,2026-01-23 13:33:00+05:30,BUY_PE,58800,204.6,334.29,15,1925.21,63.38,trailing_sl,87.46,-11.76,13,False,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:28:00+05:30,2026-01-23 13:46:00+05:30,BUY_PE,58700,192.59,312.23,15,1774.57,62.12,trailing_sl,81.37,-1.14,18,False,True,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:31:00+05:30,2026-01-23 15:25:00+05:30,BUY_PE,58500,209.66,312.64,15,1524.66,49.12,time_exit,73.66,-16.82,114,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:36:00+05:30,2026-01-23 15:25:00+05:30,BUY_PE,58500,231.33,312.64,15,1199.59,35.15,time_exit,57.39,-24.61,109,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:39:00+05:30,2026-01-23 15:25:00+05:30,BUY_PE,58500,231.83,312.64,15,1192.08,34.86,time_exit,57.05,-24.77,106,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 13:55:00+05:30,2026-01-23 14:35:00+05:30,BUY_PE,58400,209.76,157.16,15,-808.96,-25.07,stoploss,19.16,-27.54,40,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 14:21:00+05:30,2026-01-23 14:33:00+05:30,BUY_PE,58400,237.24,177.75,15,-912.31,-25.08,stoploss,5.36,-32.83,12,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 14:25:00+05:30,2026-01-23 14:31:00+05:30,BUY_PE,58400,239.09,179.14,15,-919.27,-25.07,stoploss,1.64,-25.55,6,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 14:28:00+05:30,2026-01-23 15:18:00+05:30,BUY_CE,58600,307.31,230.25,15,-1175.86,-25.08,stoploss,25.28,-33.52,50,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 14:31:00+05:30,2026-01-23 15:18:00+05:30,BUY_CE,58700,275.63,206.51,15,-1056.7,-25.08,stoploss,17.91,-38.61,47,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 14:41:00+05:30,2026-01-23 15:17:00+05:30,BUY_CE,58700,314.21,235.42,15,-1201.84,-25.07,stoploss,3.43,-34.18,36,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 14:50:00+05:30,2026-01-23 15:25:00+05:30,BUY_PE,58400,190.49,264.24,15,1086.18,38.71,time_exit,62.53,-22.96,35,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 14:57:00+05:30,2026-01-23 15:17:00+05:30,BUY_CE,58700,312.26,233.96,15,-1194.5,-25.07,stoploss,0.56,-33.77,20,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 15:02:00+05:30,2026-01-23 15:25:00+05:30,BUY_PE,58400,193.49,264.24,15,1041.13,36.56,time_exit,60.01,-8.83,23,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-23 15:12:00+05:30,2026-01-23 15:25:00+05:30,BUY_PE,58400,218.17,264.24,15,671.01,21.12,time_exit,41.91,-15.71,13,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-27 11:04:00+05:30,2026-01-27 11:41:00+05:30,BUY_CE,58700,116.17,232.1,15,1719.01,99.8,target_4x,110.9,-18.01,37,True,True,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:16:00+05:30,2026-01-27 11:45:00+05:30,BUY_CE,58700,129.78,226.48,15,1430.55,74.51,trailing_sl,98.03,-13.04,29,False,True,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:19:00+05:30,2026-01-27 11:45:00+05:30,BUY_CE,58700,139.14,226.48,15,1290.16,62.77,trailing_sl,84.71,-18.89,26,False,True,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:23:00+05:30,2026-01-27 11:45:00+05:30,BUY_CE,58700,141.24,226.48,15,1258.63,60.35,trailing_sl,81.96,-20.1,22,False,True,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:30:00+05:30,2026-01-27 12:30:00+05:30,BUY_CE,58800,115.57,86.59,15,-454.67,-25.08,stoploss,70.47,-27.62,60,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:39:00+05:30,2026-01-27 11:55:00+05:30,BUY_CE,58800,121.67,91.16,15,-477.64,-25.07,stoploss,61.91,-28.5,16,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:42:00+05:30,2026-01-27 11:48:00+05:30,BUY_CE,58900,134.88,101.06,15,-527.34,-25.08,stoploss,8.5,-25.86,6,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:45:00+05:30,2026-01-27 11:48:00+05:30,BUY_CE,58900,140.44,105.22,15,-548.23,-25.07,stoploss,1.89,-28.8,3,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:50:00+05:30,2026-01-27 12:13:00+05:30,BUY_PE,58600,120.02,89.92,15,-471.42,-25.08,stoploss,40.93,-26.05,23,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 11:53:00+05:30,2026-01-27 12:03:00+05:30,BUY_PE,58600,134.38,100.69,15,-525.45,-25.07,stoploss,25.87,-25.07,10,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 12:19:00+05:30,2026-01-27 12:21:00+05:30,BUY_PE,58600,129.98,97.39,15,-508.89,-25.07,stoploss,0.78,-30.37,2,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 12:25:00+05:30,2026-01-27 12:28:00+05:30,BUY_CE,58900,98.15,73.54,15,-389.16,-25.08,stoploss,2.19,-28.83,3,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 12:30:00+05:30,2026-01-27 12:54:00+05:30,BUY_PE,58600,106.11,79.5,15,-419.09,-25.07,stoploss,46.69,-26.39,24,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 12:48:00+05:30,2026-01-27 12:51:00+05:30,BUY_PE,58500,98.0,73.42,15,-388.59,-25.08,stoploss,13.83,-28.52,3,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 12:53:00+05:30,2026-01-27 13:11:00+05:30,BUY_CE,58800,96.8,72.52,15,-384.08,-25.08,stoploss,23.61,-30.16,18,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 12:58:00+05:30,2026-01-27 13:02:00+05:30,BUY_CE,58900,74.47,55.8,15,-300.12,-25.08,stoploss,4.47,-25.34,4,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 13:29:00+05:30,2026-01-27 13:34:00+05:30,BUY_CE,58900,86.34,64.69,15,-344.73,-25.08,stoploss,24.98,-25.76,5,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 13:37:00+05:30,2026-01-27 13:50:00+05:30,BUY_PE,58600,71.67,53.7,15,-289.57,-25.08,stoploss,60.45,-26.12,13,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 13:40:00+05:30,2026-01-27 13:41:00+05:30,BUY_PE,58600,92.14,69.04,15,-366.57,-25.08,stoploss,4.24,-26.42,1,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:04:00+05:30,2026-01-27 14:07:00+05:30,BUY_PE,58600,77.03,57.71,15,-309.72,-25.08,stoploss,21.52,-26.52,3,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:11:00+05:30,2026-01-27 14:14:00+05:30,BUY_CE,58900,43.59,32.66,15,-183.97,-25.07,stoploss,26.05,-34.85,3,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:36:00+05:30,2026-01-27 14:40:00+05:30,BUY_CE,58900,35.89,71.7,15,517.21,99.8,target_4x,162.78,-6.51,4,True,True,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:39:00+05:30,2026-01-27 14:47:00+05:30,BUY_CE,59000,36.29,27.19,15,-156.48,-25.07,stoploss,51.3,-25.04,8,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:42:00+05:30,2026-01-27 14:43:00+05:30,BUY_CE,59000,43.89,32.89,15,-185.1,-25.07,stoploss,19.04,-26.64,1,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:45:00+05:30,2026-01-27 14:47:00+05:30,BUY_CE,59000,43.64,32.7,15,-184.15,-25.07,stoploss,19.61,-37.68,2,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:48:00+05:30,2026-01-27 14:52:00+05:30,BUY_CE,59000,42.44,84.8,15,615.36,99.8,target_4x,133.26,-4.46,4,True,True,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:51:00+05:30,2026-01-27 14:56:00+05:30,BUY_CE,59100,34.08,43.02,15,114.07,26.22,trailing_sl,93.64,-1.27,5,False,True,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 14:55:00+05:30,2026-01-27 14:57:00+05:30,BUY_CE,59200,22.17,16.61,15,-103.39,-25.07,stoploss,24.03,-69.78,2,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 15:06:00+05:30,2026-01-27 15:07:00+05:30,BUY_CE,59200,15.22,11.4,15,-77.23,-25.07,stoploss,6.47,-47.42,1,False,False,2026-01-27,BANKNIFTY,Tuesday
2026-01-27 15:10:00+05:30,2026-01-27 15:11:00+05:30,BUY_CE,59200,6.91,6.9,15,-20.1,-0.1,trailing_sl,117.17,-30.5,1,True,True,2026-01-27,BANKNIFTY,Tuesday
